chr,start,end,length,abs_summit,pileup,-log(10) values,fold_enrichment,-log(10) values,name,Annotation,Accession,Symbol,Detailed Annotation
chr16,58250773,58251222,450,58251220,12,3.62513,2.63195,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_295,Intergenic,,,L1Md_T|LINE|L1
chr16,60002471,60002723,253,60002481,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_296,Intron,NM_007938,Epha6,"intron (NM_007938, intron 7 of 17)"
chr16,63646476,63646921,446,63646828,10,3.58946,2.78166,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_297,Intron,NM_010140,Epha3,"intron (NM_001362452, intron 5 of 16)"
chr16,65351752,65352092,341,65352064,12,3.62513,2.63195,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_298,Intergenic,,,L1MC5|LINE|L1
chr16,66125261,66125558,298,66125499,9,3.00683,2.52894,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_299,Intergenic,,,Intergenic
chr16,66983417,66983707,291,66983426,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_300,Intron,NM_001145977;NM_178721,Cadm2,B1F2|SINE|Alu
chr16,67918746,67919004,259,67918903,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_301,Intergenic,,,Intergenic
chr16,68406418,68406747,330,68406564,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_302,Intergenic,,,Intergenic
chr16,72619544,72619816,273,72619622,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_303,Intergenic,NM_019413,Robo1,Intergenic
chr16,76225216,76225806,591,76225615,19,9.61689,4.76939,4.46524,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_304,Intergenic,NR_040575;NM_173440,4930578N18Rik;Nrip1,Intergenic
chr16,77552931,77553265,335,77552998,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_305,Intron,NR_015543,2810055G20Rik,"intron (NR_015543, intron 4 of 4)"
chr16,78732069,78732340,272,78732102,12,4.86013,3.28741,0.184449,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_306,Intergenic,,,Intergenic
chr16,79972524,79972886,363,79972610,13,5.54349,3.54052,0.727989,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_307,Intergenic,,,Intergenic
chr16,82259853,82260398,546,82259918,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_308,Intergenic,,,Intergenic
chr16,83263246,83263576,331,83263426,13,5.54306,3.54029,0.727989,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_309,Intergenic,,,L1Md_T|LINE|L1
chr16,88515999,88516321,323,88516072,9,3.00683,2.52894,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_310,Intergenic,NM_181490;NM_018778;NM_001163141,Cldn8;Cldn17;Krtap24-1,Intergenic
chr17,16261451,16261741,291,16261665,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_316,Intergenic,,,L1Md_T|LINE|L1
chr17,22614177,22614509,333,22614480,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_317,Intron,NM_001104575,Vmn2r112,"intron (NM_001104575, intron 4 of 5)"
chr17,29510536,29510995,460,29510821,15,6.99415,4.04605,2.0175,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_318,Intergenic,NM_001162901;NM_198647;NR_045447;NM_001162902;NM_008842,Tbc1d22b;Tbc1d22bos;Tmem217;Pim1,Intergenic
chr17,30951036,30951391,356,30951092,12,4.86013,3.28741,0.184449,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_319,Intergenic,NM_013811;NM_021332;NM_177465,Dnah8;Umodl1;Glp1r,RLTR18-int|LTR|ERVK
chr17,34329789,34330241,453,34329959,34,13.5705,4.43387,8.2279,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_320,Intron,NM_001033978,H2-Eb2,"intron (NM_001033978, intron 1 of 4)"
chr17,44121625,44121948,324,44121767,20,8.83053,4.25161,3.72539,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_321,Intergenic,NM_207649;NM_172621;NM_001286653;NM_001168620;NM_030598;NM_032003;NM_199016;NM_001286654,Clic5;Enpp4;Rcan2;Enpp5,Intergenic
chr17,50499322,50499611,290,50499532,13,5.16561,3.33857,0.45471,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_322,Intergenic,NM_013880,Plcl2,Intergenic
chr17,51780387,51780690,304,51780616,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_323,Intron,NM_009122;NM_001163630;NM_001163631;NM_001163632,Satb1,"intron (NM_001357636, intron 7 of 11)"
chr17,55830774,55831073,300,55831043,10,3.58946,2.78166,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_324,Intron,NM_139138,Emr4,L1_Mus2|LINE|L1
chr17,60624421,60624873,453,60624465,14,5.10916,3.20191,0.404564,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_325,Intergenic,,,Intergenic
chr17,64656764,64657068,305,64656833,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_326,Intron,NM_008549,Man2a1,"intron (NM_008549, intron 5 of 21)"
chr17,68382310,68382671,362,68382333,9,3.00655,2.52878,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_327,Intron,NM_177278,L3mbtl4,L1Md_F2|LINE|L1
chr17,68547633,68547900,268,68547732,13,4.18618,2.83441,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_328,Intron,NM_177278,L3mbtl4,L1Md_F|LINE|L1
chr17,69313109,69313419,311,69313329,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_329,Intergenic,NM_009547;NM_013813;NR_045428,Epb4.1l3;2410021H03Rik;Zbtb14,Intergenic
chr17,69855105,69855365,261,69855113,9,3.00683,2.52894,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_330,Intergenic,,,Intergenic
chr17,71001710,71002034,325,71001725,10,3.05198,2.478,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_331,Promoter,NM_026064,Myl12a,CpG
chr17,72575574,72575946,373,72575874,10,3.58946,2.78166,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_332,Intron,NM_007439,Alk,IAPEz-int|LTR|ERVK
chr17,73980284,73980541,258,73980301,9,3.00655,2.52878,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_333,Intergenic,NM_053188;NM_011723,Srd5a2;Xdh,(TATATG)n|Simple_repeat|Simple_repeat
chr17,79577790,79578144,355,79578079,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_334,Intergenic,NR_033462;NR_033463;NM_201361,4930429F11Rik;Gm10494;Rmdn2,Intergenic
chr17,80174029,80175285,1257,80174907,47,23.817,6.09283,18.1259,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_335,Intron,NM_176963,Galm,"intron (NM_176963, intron 4 of 6)"
chr17,80431306,80431583,278,80431471,9,3.00683,2.52894,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_336,Intron,NM_009231,Sos1,AT_rich|Low_complexity|Low_complexity
chr17,82574983,82575237,255,82575002,9,3.00683,2.52894,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_337,Intergenic,,,Intergenic
chr17,87143040,87143289,250,87143059,9,3.00683,2.52894,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_338,Intergenic,NM_019654;NR_046016,Socs5;C330024C12Rik,Intergenic
chr17,90229232,90229541,310,90229464,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_339,Intron,NM_020252;NM_177284,Nrxn1,"intron (NM_001346957, intron 15 of 18)"
chr17,93481677,93481965,289,93481810,9,3.00683,2.52894,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_340,Intergenic,,,L1_Rod|LINE|L1
chr18,9433839,9434127,289,9434053,10,3.58946,2.78166,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_341,Intron,NM_026484,Ccny,Lx9|LINE|L1
chr18,16799896,16800178,283,16799925,9,3.00683,2.52894,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_342,Intron,NM_007664,Cdh2,"intron (NM_007664, intron 1 of 15)"
chr18,36199928,36200227,300,36200121,12,4.86052,3.28763,0.184449,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_343,Intergenic,NM_001267796;NM_008989;NR_015571;NM_001167891,Igip;Pura;4930471G03Rik;Nrg2,Intergenic
chr18,36352551,36352862,312,36352831,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_344,Intron,NM_001081365,Cystm1,"intron (NM_001368637, intron 1 of 2)"
chr18,41979321,41979608,288,41979547,16,4.29039,2.65449,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_345,Intergenic,NM_001033426;NM_172966;NM_029942;NM_001146299,Sh3rf2;Grxcr2;Prelid2,Intergenic
chr18,42179567,42179852,286,42179584,9,3.00683,2.52894,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_346,Intron,NM_027072,Plac8l1,"intron (NM_027072, intron 3 of 3)"
chr18,43026739,43027014,276,43026864,10,3.31079,2.62316,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_347,Intron,NM_028392,Ppp2r2b,"intron (NM_028392, intron 1 of 8)"
chr18,44316906,44317269,364,44316909,11,3.89673,2.86163,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_348,Intergenic,NM_010935;NM_001033621;NM_027490,Dcp2;Npy6r;Myot,Intergenic
chr18,46723621,46723907,287,46723683,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_349,Intron,NM_033037,Cdo1,"intron (NM_033037, intron 1 of 4)"
chr18,48943701,48943973,273,48943831,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_350,Intergenic,,,ORR1B1|LTR|ERVL-MaLR
chr18,55573952,55574338,387,55574151,14,6.25545,3.79342,1.34371,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_351,Intergenic,,,L1Md_A|LINE|L1
chr18,55618350,55618690,341,55618630,12,4.86052,3.28763,0.184449,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_352,Intergenic,,,Intergenic
chr18,70135317,70135674,358,70135507,12,4.86052,3.28763,0.184449,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_353,Intron,NM_001082553,Rab27b,B3A|SINE|B2
chr18,74287885,74288138,254,74287949,13,5.54349,3.54052,0.727989,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_354,Intron,NM_028948;NR_029424,Ccdc11,RLTR19|LTR|ERVK
chr18,80598865,80599117,253,80598958,9,3.00683,2.52894,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_355,Intergenic,NM_001164110;NM_001164111;NM_001164112;NM_016791;NR_028424;NM_001164109;NM_198429,Nfatc1;Gm2176,L1MEc|LINE|L1
chr18,85803036,85803301,266,85803176,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_356,Intergenic,,,L1_Mus3|LINE|L1
chr18,87093863,87094209,347,87094103,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_357,Intergenic,,,AT_rich|Low_complexity|Low_complexity
chr18,88185852,88186162,311,88185996,14,6.25545,3.79342,1.34371,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_358,Intergenic,,,LTR80A|LTR|ERVL
chr18,88925020,88925413,394,88925387,11,3.6068,2.70328,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_359,Intergenic,NM_018821;NM_175542;NR_105777,Mir6359;Socs6;Rttn,B4A|SINE|B4
chr19,6869202,6869716,515,6869612,32,13.9627,4.77641,8.59561,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_361,Intergenic,NM_001039494;NM_007953;NM_001285453;NR_039555;NM_001290349;NM_007522;NM_001177362;NM_001177361;NM_008431;NM_001081291;NM_019924;NM_012021;NM_001177360;NR_105956;NM_001166370;NM_207220;NM_008874;NM_026306,Trmt112;Plcb3;Esrra;Mir6990;Kcnk4;Prdx5;Gpr137;Tex40;Mir5046;Bad;Rps6ka4;Ccdc88b,RLTR19-int|LTR|ERVK
chr19,10204287,10204589,303,10204480,12,4.86052,3.28763,0.184449,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_363,Promoter,NM_001271614;NM_001271615;NM_026919;NM_001163431;NM_007999,Fen1;Tmem258,promoter-TSS (NM_001271615)
chr19,12456281,12456636,356,12456504,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_364,Intergenic,NM_019540;NM_172442;NM_146683;NM_146684;NM_010821;NR_030566,Dtx4;Mpeg1;Olfr1440;Olfr1441;Mir466f-1;Pfpl,RMER5|LTR|ERV1
chr19,12473061,12473669,609,12473466,25,15.607,6.57525,10.1626,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_365,Exon,NM_172442,Dtx4,"intron (NM_172442, intron 7 of 8)"
chr19,26157820,26158204,385,26157856,11,4.20818,3.03453,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_366,Intergenic,,,L1MA6|LINE|L1
chr19,28025858,28026300,443,28026030,14,6.25545,3.79342,1.34371,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_367,Intergenic,NM_011265;NM_001166414,Rfx3,Intergenic
chr19,34005882,34006237,356,34005898,9,3.00683,2.52894,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_368,Promoter,NM_172837;NM_001205349,Lipk,Intergenic
chr19,35548434,35548692,259,35548522,13,5.54349,3.54052,0.727989,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_369,Intergenic,,,Lx10|LINE|L1
chr19,44461519,44461810,292,44461731,20,11.0499,5.31078,5.81844,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_370,Intergenic,NM_026061;NM_011720;NM_009127;NM_001033343,Wnt8b;Scd1;Sec31b;Ndufb8,Intergenic
chr19,46479011,46479314,304,46479073,12,3.902,2.77499,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_371,Intron,NM_015752;NM_001025391,Sufu,"intron (NM_001025391, intron 10 of 11)"
chr19,53529150,53529409,260,53529323,14,6.25545,3.79342,1.34371,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_372,Promoter,NM_001085390,Dusp5,"5' UTR (NM_001085390, exon 1 of 4)"
chr19,53590461,53590803,343,53590662,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_373,Intergenic,NM_001170847;NM_001085390;NM_007790,Dusp5;Smc3;Rbm20,Lx|LINE|L1
chr1_GL456211_random,5482,5753,272,5576,11,4.20818,3.03453,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_374,,,,L1Md_F|LINE|L1
chr1_GL456211_random,8124,8394,271,8227,13,5.54349,3.54052,0.727989,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_375,,,,B1_Mus2|SINE|Alu
chr1_GL456211_random,103156,103408,253,103168,15,3.18773,2.24053,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_376,,,,Intergenic
chr1_GL456211_random,104752,105193,442,105078,16,6.03418,3.44178,1.16491,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_377,,,,Intergenic
chr1_GL456212_random,46144,46492,349,46207,11,4.02103,2.93029,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_378,,,,Intergenic
chr1_GL456221_random,44051,44460,410,44190,12,3.62513,2.63195,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_379,Intergenic,NM_033616,Csprs,AT_rich|Low_complexity|Low_complexity
chr1_GL456221_random,163940,164320,381,164082,16,4.78417,2.86962,0.184449,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_380,Promoter,NM_033616,Csprs,B3|SINE|B2
chr2,7137226,7137623,398,7137445,13,5.54349,3.54052,0.727989,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_381,Intron,NM_001110232;NM_001110231,Celf2,"intron (NM_001110231, intron 3 of 15)"
chr2,12675400,12675695,296,12675566,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_382,Intergenic,,,Lx7|LINE|L1
chr2,13616968,13617314,347,13617189,17,8.54869,4.5521,3.45829,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_383,Intergenic,NM_010067;NM_145838;NM_011701,St8sia6;Trdmt1;Vim,L1Md_A|LINE|L1
chr2,22614942,22615225,284,22615116,11,4.20818,3.03453,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_384,Intergenic,NM_008078;NR_039548,Mir3967;Gad2,ORR1A2-int|LTR|ERVL-MaLR
chr2,25741028,25741348,321,25741106,13,4.18618,2.83441,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_385,Intergenic,NM_033145;NM_023326;NM_001099301;NM_001276257;NM_010694;NM_178036;NM_029959;NR_045340;NM_001276448;NM_001042630;NM_001100455;NM_007947;NM_153558;NM_177840;NM_001039095,Lcn5;Lcn6;Lcn3;Obp2b;Obp2a;Lcn9;Lcn8;Bmyc;Gm13539;Lcn11;Lcn10;Glt6d1,(TCTA)n|Simple_repeat|Simple_repeat
chr2,32492957,32493248,292,32493151,15,5.08201,3.09119,0.381451,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_386,Intergenic,NM_011373;NM_001164357;NM_001290558;NM_001164358;NM_001276425;NM_133783;NM_010073;NM_198191;NM_153560;NM_146118;NM_194335,Fam102a;Ptges2;Naif1;Dpm2;Slc25a25;St6galnac4;Pip5kl1,RLTR25A|LTR|ERVK
chr2,32509224,32509712,489,32509432,18,9.36025,4.80468,4.22128,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_387,Intergenic,NM_011373;NM_016973;NM_001164357;NM_001290558;NM_001289548;NM_001164358;NM_001276425;NM_010073;NM_001289547;NM_198191;NM_001289549;NM_153560;NM_146118;NR_110347;NM_194335;NM_001025310;NM_001025311,Fam102a;Naif1;Dpm2;Slc25a25;St6galnac6;St6galnac4;Pip5kl1,Intergenic
chr2,39556711,39556964,254,39556780,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_388,Intergenic,,,ORR1A2-int|LTR|ERVL-MaLR
chr2,42188263,42188556,294,42188285,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_389,Intron,NM_053011,Lrp1b,"intron (NM_053011, intron 2 of 90)"
chr2,56166039,56166316,278,56166277,10,3.58946,2.78166,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_390,Intergenic,,,RMER15|LTR|ERVL
chr2,66452476,66452846,371,66452529,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_391,Intron,NR_033495,Gm13629,(TAA)n|Simple_repeat|Simple_repeat
chr2,68511885,68512143,259,68511937,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_392,Intergenic,NM_016866;NM_177651,Stk39;4933409G03Rik,MTE2b|LTR|ERVL-MaLR
chr2,68907491,68907895,405,68907659,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_393,Intron,NM_172856,Cers6,ORR1C2|LTR|ERVL-MaLR
chr2,75990769,75991019,251,75990892,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_395,Intergenic,NM_030188;NM_001081033;NM_028235;NM_001081228;NM_172666,Pde11a;Agps;Ttc30a2;Ttc30b;Ttc30a1,"3' UTR (NM_001081033, exon 20 of 20)"
chr2,78374503,78374798,296,78374549,12,4.86052,3.28763,0.184449,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_396,Intergenic,NM_177843,Gm14461,L1_Mus1|LINE|L1
chr2,81648614,81648868,255,81648680,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_397,Intergenic,,,Intergenic
chr2,89379644,89379985,342,89379931,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_398,Intergenic,NM_146323;NM_146808;NM_001011761;NM_146972;NM_146973;NM_146970;NM_146790;NM_146454;NM_146789,Olfr1231;Olfr1230;Olfr1233;Olfr1232;Olfr1240;Olfr1234;Olfr1229;Olfr1239;Olfr1238,Lx3C|LINE|L1
chr2,89486573,89486822,250,89486681,11,4.20818,3.03453,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_399,Intergenic,NM_146969;NM_146968;NM_146808;NM_146455;NM_146970;NM_146790;NM_146788,Olfr1245;Olfr1240;Olfr1241;Olfr1242;Olfr1243;Olfr1239;Olfr1238,Intergenic
chr2,94228386,94228685,300,94228592,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_401,Intergenic,NR_030431;NR_106139;NM_019657;NR_029752;NM_183106,Hsd17b12;Mir670;Ttc17;Mir129-2;Mir129b,Intergenic
chr2,95451617,95451885,269,95451873,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_402,Intergenic,,,Intergenic
chr2,98968312,98968629,318,98968515,9,3.00683,2.52894,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_404,Intergenic,,,Intergenic
chr2,104941992,104942573,582,104942455,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_405,Intron,NM_177600,Ccdc73,L1MA4A|LINE|L1
chr2,105808671,105808986,316,105808820,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_406,Intron,NM_023876,Elp4,"intron (NM_023876, intron 7 of 9)"
chr2,108308836,108309086,251,108308925,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_407,Intergenic,,,L1M2|LINE|L1
chr2,110624832,110625092,261,110624916,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_408,Intron,NM_001003915;NM_001177624,Slc5a12,Lx8|LINE|L1
chr2,110920174,110920601,428,110920297,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_409,Intron,NM_001128103,Ano3,L1M1|LINE|L1
chr2,113559778,113560162,385,113559979,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_410,Intron,NM_010230;NM_001285459;NM_001285458,Fmn1,"intron (NM_001285459, intron 5 of 16)"
chr2,113903068,113903425,358,113903252,24,14.6596,6.32195,9.26095,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_411,Intergenic,NM_009162;NM_181416,Scg5;Arhgap11a,MLT1B|LTR|ERVL-MaLR
chr2,114504061,114504388,328,114504194,9,3.00683,2.52894,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_412,Intergenic,NM_025675,Dph6,B1F|SINE|Alu
chr2,140042351,140042606,256,140042577,18,4.18332,2.48936,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_413,Intron,NM_001289611;NM_175225;NM_001159640;NM_001159641;NR_110350;NR_110351;NR_110352,Tasp1,"intron (NM_175225, intron 3 of 13)"
chr2,141177221,141177470,250,141177235,11,3.0945,2.42949,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_414,Intron,NM_001013802,Macrod2,B2_Mm1a|SINE|B2
chr2,145046934,145047249,316,145047206,13,5.27816,3.39829,0.558032,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_415,Intergenic,,,ID2|SINE|ID
chr2,153098792,153099109,318,153098820,10,3.05198,2.478,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_416,Intergenic,NM_029064;NM_010407;NM_145536;NM_133847;NM_001011732;NM_178939;NM_001172117;NM_001083618,Xkr7;Ccm2l;Ttll9;Tm9sf4;Pdrg1;Hck,Intergenic
chr2,155135316,155135626,311,155135397,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_417,Promoter,NM_001243712;NM_008395,Itch,"intron (NM_008395, intron 1 of 24)"
chr2,158159851,158160193,343,158160143,12,4.86052,3.28763,0.184449,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_418,Intergenic,NM_009373;NM_001291136;NM_001291135;NM_001291134;NR_106156;NR_040609;NR_036606;NM_177657;NM_001131021;NM_177850;NM_027434,Tgm2;2010009K17Rik;Bpi;1700060C20Rik;Rprd1b;Mir7685;D630003M21Rik,Intergenic
chr2,166030990,166031718,729,166031253,30,17.9039,6.61728,12.3757,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_419,Intron,NM_008679,Ncoa3,GA-rich|Low_complexity|Low_complexity
chr2,167537812,167538079,268,167537996,13,5.54349,3.54052,0.727989,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_420,Promoter,NM_011427,Snai1,promoter-TSS (NM_011427)
chr2,168533700,168533981,282,168533733,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_421,Intron,NM_001291173;NM_001291172;NM_001291171;NM_001291170;NM_001291177;NM_001291176;NM_001291175;NM_001291174;NM_010899;NM_001291169;NM_001291179;NM_001291178;NM_001037177;NR_111897;NM_001291168;NR_111898;NM_001136073;NM_001037178,Nfatc2,"intron (NM_001037177, intron 5 of 6)"
chr3,3674827,3675091,265,3675044,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_423,Intergenic,NM_013920,Hnf4g,Intergenic
