chr,start,end,length,abs_summit,pileup,-log(10) values,fold_enrichment,-log(10) values,name,Annotation,Accession,Symbol,Detailed Annotation
chr19,55099251,55099532,282,55099423,16,9.25186,5.10158,6.08641,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5275,Promoter,NM_008149,Gpam,promoter-TSS (NM_008149)
chr19,55253958,55254966,1009,55254017,24,9.72983,4.14057,6.52472,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5276,Promoter,NM_027976,Acsl5,"intron (NM_027976, intron 1 of 21)"
chr19,55316242,55316677,436,55316543,17,8.7202,4.64066,5.61254,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5277,Promoter,NM_016862;NM_001293686;NM_001033573;NM_025883;NM_001293685,Vti1a;Zdhhc6,promoter-TSS (NM_001360595)
chr19,56685516,56685983,468,56685664,21,13.9262,6.60205,10.418,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5278,Intergenic,NM_007419;NM_025811,Nhlrc2;Adrb1,MLT1J1|LTR|ERVL-MaLR
chr19,56822149,56822656,508,56822364,14,6.39368,3.86722,3.51915,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5279,Intergenic,NM_170757;NM_172840;NM_001002241;NM_001002240;NM_001177796;NM_001177797;NM_031387;NM_007419;NM_001002238;NM_146102,Adrb1;Tdrd1;Vwa2;Afap1l2;Ccdc186,promoter-TSS (NM_170757)
chr19,57072867,57073484,618,57072973,14,8.34049,4.95819,5.26047,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5280,Intron,NM_001103178;NM_001290813;NM_001103177;NM_001290816;NM_001290815;NM_178688,Ablim1,"intron (NM_001362445, intron 8 of 20)"
chr19,57074719,57074967,249,57074729,10,5.03037,3.63601,2.30991,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5281,Intron,NM_178688;NM_001290813;NM_001103177;NM_001290816;NM_001290815;NM_001103178,Ablim1,B2_Mm2|SINE|B2
chr19,57117051,57118011,961,57117469,15,7.14395,4.12503,4.18626,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5282,Promoter,NM_001103178,Ablim1,"intron (NM_001362445, intron 6 of 20)"
chr19,57118472,57119208,737,57119070,18,10.8515,5.58998,7.56379,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5283,Promoter,NM_001103178,Ablim1,"5' UTR (NM_001103178, exon 1 of 20)"
chr19,57132188,57132644,457,57132490,40,18.9981,5.48334,15.2129,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5284,Intron,NM_001290813;NM_001103177;NM_178688;NM_001290815;NM_001290816,Ablim1,"intron (NM_001362445, intron 6 of 20)"
chr19,57355632,57356007,376,57355875,21,5.15961,2.68395,2.43264,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5285,Intron,NR_040316,B230217O12Rik,"intron (NR_040316, intron 1 of 2)"
chr19,57452861,57453268,408,57452977,30,16.0336,5.82911,12.3946,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5286,Promoter,NM_028115;NM_029839,Trub1,"exon (NM_028115, exon 1 of 8)"
chr19,58850624,58851043,420,58850796,41,38.0238,13.2951,33.6482,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5287,Intron,NM_175199,Hspa12a,"intron (NM_001327998, intron 2 of 12)"
chr19,58943306,58943730,425,58943481,56,35.7295,8.43506,31.4056,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5288,Promoter,NM_178689,Eno4,promoter-TSS (NM_178689)
chr19,59344107,59344599,493,59344421,23,17.28,7.93311,13.5731,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5289,Promoter,NM_001033222,Pdzd8,"intron (NM_001033222, intron 1 of 4)"
chr19,59344974,59345754,781,59345523,20,11.2548,5.41411,7.92175,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5290,Promoter,NM_001033222,Pdzd8,"exon (NM_001033222, exon 1 of 5)"
chr19,59943267,59943869,603,59943632,21,6.70283,3.25564,3.78915,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5291,Promoter,NM_001164367;NM_001033172,Rab11fip2,promoter-TSS (NM_001164367)
chr19,60226244,60226671,428,60226417,22,14.302,6.57351,10.7662,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5292,Promoter,NM_029648,Fam204a,"non-coding (NR_152390, exon 1 of 4)"
chr19,60580717,60581203,487,60581115,20,13.5818,6.64753,10.0902,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5293,Promoter,NM_001172096;NM_030197;NM_001172097,Cacul1,promoter-TSS (NM_001172097)
chr19,60681574,60681842,269,60681674,65,63.6595,17.0158,58.8497,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5294,Intergenic,NM_178421;NR_034047;NR_037245;NR_105743;NM_010123,Nanos1;Eif3a;Mir3084;Snora19;Mir3084-2,Intergenic
chr19,60790379,60790971,593,60790745,32,9.66472,3.42456,6.47011,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5295,Promoter,NM_010123,Eif3a,promoter-TSS (NM_010123)
chr19,60861158,60861431,274,60861226,16,10.1689,5.61928,6.92599,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5296,Promoter,NM_053198,Sfxn4,"intron (NM_001362385, intron 1 of 12)"
chr19,60874184,60874502,319,60874477,21,10.3057,4.78423,7.05534,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5297,Promoter,NM_007452,Prdx3,"intron (NM_007452, intron 1 of 6)"
chr19,60889741,60890268,528,60889888,18,11.5998,6.00182,8.24984,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5298,Promoter,NM_018869,Grk5,"5' UTR (NM_018869, exon 1 of 16)"
chr2,3284215,3284671,457,3284594,17,7.15274,3.85849,4.19365,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5300,Promoter,NM_001290369;NM_001290370;NM_008708;NM_001290368,Nmt2,CpG
chr2,3332270,3332644,375,3332573,34,9.96007,3.3797,6.74342,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5301,Promoter,NM_001013376,Rpp38,CpG
chr2,3418912,3419246,335,3419100,34,30.1416,11.5691,25.9616,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5302,Intron,NM_008579,Meig1,promoter-TSS (NM_001355210)
chr2,3423769,3424709,941,3423993,36,30.5162,11.1034,26.3218,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5303,Promoter,NM_146114;NM_001110214;NM_175683;NM_008579,Meig1;Dclre1c,"exon (NM_175683, exon 1 of 16)"
chr2,3474125,3475178,1054,3474934,30,19.7319,7.44251,15.9148,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5304,Promoter,NR_027509;NM_022724,Suv39h2,CpG
chr2,3512156,3513252,1097,3512738,23,11.9417,5.21916,8.56516,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5305,Promoter,NM_015765;NR_103465;NM_177647,Cdnf;Hspa14,promoter-TSS (NM_177647)
chr2,3657510,3658020,511,3657712,45,21.4444,5.63484,17.5548,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5306,Intergenic,NM_025626,Fam107b,Intergenic
chr2,3703918,3704394,477,3704030,15,9.24171,5.28874,6.0793,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5307,Intergenic,NM_025626,Fam107b,Intergenic
chr2,3713308,3713873,566,3713436,29,19.9106,7.76117,16.0832,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5308,Promoter,NM_025626,Fam107b,"5' UTR (NM_025626, exon 1 of 4)"
chr2,3714278,3714554,277,3714360,14,6.39368,3.86722,3.51915,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5309,Promoter,NM_025626,Fam107b,"intron (NM_025626, intron 1 of 3)"
chr2,3723846,3724098,253,3724016,16,8.68441,4.79026,5.58481,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5310,Intron,NM_025626,Fam107b,"intron (NM_025626, intron 1 of 3)"
chr2,3726676,3727924,1249,3727574,27,15.4185,6.08902,11.8135,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5311,Intron,NM_025626,Fam107b,(TG)n|Simple_repeat|Simple_repeat
chr2,4651782,4652090,309,4651973,11,5.8095,3.96655,2.9932,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5312,Promoter,NM_026045,Prpf18,"exon (NM_026045, exon 1 of 10)"
chr2,4881902,4882660,759,4882168,19,7.45683,3.76072,4.46665,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5313,Promoter,NM_175400,Sephs1,promoter-TSS (NM_001362708)
chr2,5011926,5012911,986,5012731,75,64.8432,14.2907,60.0173,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5314,Promoter,NM_027290,Mcm10,promoter-TSS (NM_001305259)
chr2,5613804,5614103,300,5613933,29,23.2649,9.47656,19.2987,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5315,Intron,NM_001290376;NM_001290374;NM_177343;NM_001290375,Camk1d,"intron (NM_001290374, intron 1 of 9)"
chr2,5713252,5713914,663,5713582,25,13.4683,5.57337,9.99074,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5316,Promoter,NM_001290374;NM_177343;NM_001290375,Camk1d,"intron (NM_001290374, intron 1 of 9)"
chr2,5844757,5845685,929,5844892,26,9.91209,3.99555,6.69604,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5317,Promoter,NM_133837;NM_016918,Cdc123;Nudt5,promoter-TSS (NM_001356504)
chr2,6707382,6707752,371,6707487,30,6.39751,2.62816,3.52293,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5318,Intron,NM_001110232;NM_001110228;NM_001160293;NM_001160292;NM_001110230;NM_001110231;NM_001110229;NM_010160,Celf2,"intron (NM_001160293, intron 2 of 13)"
chr2,6720449,6720804,356,6720686,19,7.45683,3.76072,4.46665,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5319,Intron,NM_001110232;NM_001110228;NM_001160293;NM_001160292;NM_001110230;NM_001110231;NM_001110229;NM_010160,Celf2,"intron (NM_001160293, intron 2 of 13)"
chr2,6723419,6724366,948,6723878,40,31.9165,10.5704,27.6867,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5320,Intron,NM_001110232;NM_001110228;NM_001160293;NM_001160292;NM_001110230;NM_001110231;NM_001110229;NM_010160,Celf2,"intron (NM_001110230, intron 2 of 14)"
chr2,9867157,9867663,507,9867233,60,43.0198,10.103,38.5483,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5321,Intron,NM_008091,Gata3,"intron (NM_001355111, intron 4 of 5)"
chr2,9876938,9877308,371,9877207,16,7.91993,4.38285,4.89042,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5322,Promoter,NM_008091,Gata3,"intron (NM_001355111, intron 2 of 5)"
chr2,10048639,10048924,286,10048766,21,8.86022,4.13679,5.72663,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5323,Promoter,NM_027748,Taf3,promoter-TSS (NM_027748)
chr2,11169772,11170214,443,11170164,22,8.34766,3.80932,5.26469,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5324,Promoter,NM_008859,Prkcq,Intergenic
chr2,11179492,11179828,337,11179574,14,5.37244,3.33448,2.62182,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5325,Intron,NM_008859,Prkcq,"intron (NM_008859, intron 1 of 17)"
chr2,11192699,11193199,501,11193033,18,6.78566,3.57268,3.86141,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5326,Intron,NM_008859,Prkcq,"intron (NM_008859, intron 1 of 17)"
chr2,11203309,11203730,422,11203428,13,7.46679,4.62765,4.46665,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5327,Intron,NM_008859,Prkcq,"intron (NM_008859, intron 1 of 17)"
chr2,11204085,11204441,357,11204236,12,6.29998,4.10651,3.4451,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5328,Intron,NM_008859,Prkcq,"intron (NM_008859, intron 1 of 17)"
chr2,11338919,11339332,414,11339305,12,6.56598,4.26356,3.67515,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5329,Promoter,NR_040369,Gm13293,promoter-TSS (NR_040369)
chr2,11501440,11502250,811,11501732,19,11.9925,6.00186,8.61323,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5330,Promoter,NM_133232;NM_001177752;NM_001177753;NM_001177756;NM_001177757;NM_001177754;NM_001177755,Pfkfb3,"5' UTR (NM_133232, exon 1 of 15)"
chr2,11552984,11553855,872,11553486,19,11.4618,5.71609,8.11764,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5331,Promoter,NM_001177758,Pfkfb3,"intron (NM_001177758, intron 1 of 14)"
chr2,11602453,11602900,448,11602601,11,5.5291,3.79859,2.75798,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5332,Promoter,NM_152824,Rbm17,"intron (NM_152824, intron 1 of 11)"
chr2,11603133,11603389,257,11603299,16,7.91993,4.38285,4.89042,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5333,Promoter,NM_152824,Rbm17,promoter-TSS (NM_152824)
chr2,11616664,11617415,752,11617081,101,116.382,26.2971,111.033,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5334,Intergenic,NR_073192;NR_073191;NM_001271500;NM_001271501;NM_133836;NM_001271498;NM_152824;NM_008367;NM_001177758;NM_001271499;NM_008358;NM_001271497,Il15ra;Il2ra;Pfkfb3;Rbm17,Intergenic
chr2,11629962,11630192,231,11630016,13,5.67067,3.60941,2.88236,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5335,Intergenic,NR_073192;NR_073191;NM_001271500;NM_001271501;NM_133836;NM_001271498;NM_152824;NM_008367;NM_001177758;NM_001271499;NM_008358;NM_001271497,Il15ra;Il2ra;Pfkfb3;Rbm17,Intergenic
chr2,11635698,11635936,239,11635848,15,7.59254,4.36504,4.58432,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5336,Intergenic,NR_073192;NR_073191;NM_001271500;NM_001271501;NM_133836;NM_001271498;NM_152824;NM_008367;NM_001177758;NM_001271499;NM_008358;NM_001271497,Il15ra;Il2ra;Pfkfb3;Rbm17,(CA)n|Simple_repeat|Simple_repeat
chr2,11642541,11642918,378,11642624,34,10.8755,3.63211,7.58752,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5337,Promoter,NM_008367,Il2ra,promoter-TSS (NM_008367)
chr2,11651226,11651784,559,11651686,28,14.3312,5.45304,10.7906,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5338,Intron,NM_008367,Il2ra,"intron (NM_008367, intron 1 of 7)"
chr2,11653449,11653804,356,11653533,26,17.2019,7.13889,13.5087,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5339,Intron,NM_008367,Il2ra,"intron (NM_008367, intron 1 of 7)"
chr2,11705310,11705758,449,11705674,19,13.0921,6.61092,9.62651,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5340,Promoter,NR_073192;NR_073191;NM_001271500;NM_001271501;NM_133836;NM_001271498;NM_001271499;NM_008358;NM_001271497,Il15ra,promoter-TSS (NM_001271501)
chr2,11778254,11778737,484,11778628,14,6.17603,3.75125,3.32863,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5341,Promoter,NM_015792;NM_177268,Ankrd16;Fbxo18,promoter-TSS (NM_001348234)
chr2,12439611,12440162,552,12439792,71,82.5872,23.7993,77.5349,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5342,Intergenic,NM_024185,Fam188a,Intergenic
chr2,13407348,13407668,321,13407508,33,20.249,7.03695,16.4058,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5343,Intron,NM_001081084,Cubn,"intron (NM_001081084, intron 27 of 66)"
chr2,13409910,13410353,444,13409943,15,7.62936,4.38497,4.61964,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5344,Intron,NM_001081084,Cubn,"intron (NM_001081084, intron 27 of 66)"
chr2,13413347,13414248,902,13413681,223,307.734,48.7121,301.039,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5345,Intron,NM_001081084,Cubn,"intron (NM_001081084, intron 27 of 66)"
chr2,13543863,13544687,825,13544553,16,10.1689,5.61928,6.92599,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5346,Promoter,NM_010067,Trdmt1,"intron (NM_010067, intron 1 of 10)"
chr2,13557268,13557585,318,13557386,30,19.1112,7.15628,15.3201,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5347,Intergenic,NM_010067;NM_001081084;NM_145838;NM_011701,Cubn;St8sia6;Trdmt1;Vim,Intergenic
chr2,13558467,13558906,440,13558824,21,13.4504,6.34815,9.97711,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5348,Intergenic,NM_010067;NM_001081084;NM_145838;NM_011701,Cubn;St8sia6;Trdmt1;Vim,Intergenic
chr2,13559688,13560031,344,13559834,37,30.4562,10.7581,26.265,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5349,Intergenic,NM_010067;NM_001081084;NM_145838;NM_011701,Cubn;St8sia6;Trdmt1;Vim,Intergenic
chr2,13573323,13573804,482,13573605,29,17.2496,6.52395,13.5516,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5350,Promoter,NM_011701,Vim,promoter-TSS (NM_011701)
chr2,13574614,13575593,980,13575417,35,18.4144,5.96241,14.6499,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5351,Promoter,NM_011701,Vim,"intron (NM_011701, intron 1 of 8)"
chr2,14073979,14074321,343,14074189,21,7.68331,3.6437,4.66801,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5352,Promoter,NR_038162;NM_011484,Stam;Stamos,promoter-TSS (NR_038162)
chr2,15048785,15049402,618,15049264,19,13.0921,6.61092,9.62651,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5353,Promoter,NM_001165942;NM_028950,Nsun6,"5' UTR (NM_001165942, exon 1 of 4)"
chr2,15055097,15055768,672,15055196,16,9.25186,5.10158,6.08641,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5354,Promoter,NM_001165941;NM_001165943;NM_029466,Arl5b;Nsun6,promoter-TSS (NM_001165941)
chr2,18027508,18027930,423,18027759,20,10.932,5.25174,7.63991,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5355,Promoter,NR_028378,Gm17762,"non-coding (NR_028376, exon 2 of 2)"
chr2,18056645,18056944,300,18056882,21,7.03764,3.38588,4.09853,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5356,Promoter,NR_106115;NM_010804,Mir7655;Mllt10,CpG
chr2,18063931,18064606,676,18064373,20,10.932,5.25174,7.63991,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5357,Promoter,NR_045539;NM_001252560;NM_001252561;NR_045538,Mllt10,promoter-TSS (NM_001252560)
chr2,18392355,18392923,569,18392851,22,5.67186,2.80594,2.88305,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5358,Promoter,NM_001190817;NM_007869,Dnajc1,"5' UTR (NM_001190817, exon 1 of 13)"
chr2,18664067,18664396,330,18664209,64,51.4681,12.2223,46.8403,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5359,Intergenic,NM_001001334;NM_147778;NM_007552,Commd3;BC061194;Bmi1,Intergenic
chr2,18677065,18677401,337,18677231,14,5.22892,3.26197,2.48607,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5360,Promoter,NM_007552,Bmi1,"5' UTR (NM_007552, exon 1 of 10)"
chr2,18917451,18917700,250,18917616,35,18.4144,5.96241,14.6499,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5361,Intron,NM_008845,Pip4k2a,"intron (NM_001355149, intron 1 of 10)"
chr2,18938637,18938933,297,18938660,14,6.80929,4.09223,3.88242,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5362,Intron,NM_008845,Pip4k2a,"intron (NM_001355149, intron 1 of 10)"
chr2,18958618,18958947,330,18958749,26,20.6089,8.92474,16.7499,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5363,Intron,NM_008845,Pip4k2a,"intron (NM_001355149, intron 1 of 10)"
chr2,18997787,18998365,579,18998175,16,9.2061,5.0762,6.06131,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5364,Promoter,NM_008845;NR_024323,4930426L09Rik;Pip4k2a,promoter-TSS (NM_001355148)
chr2,19300525,19301117,593,19300863,23,17.28,7.93311,13.5731,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5365,Exon,NM_001271564;NM_001081083;NM_001271563;NM_001271565,Armc3,"intron (NM_001271565, intron 17 of 17)"
chr2,19630547,19630918,372,19630663,40,29.5055,9.46476,25.3424,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5366,Intergenic,NM_027715;NM_027600;NR_033642,Gm3230;4921504E06Rik;Otud1,Intergenic
chr2,19657312,19658216,905,19657699,41,38.0238,13.2951,33.6482,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5367,Promoter,NM_027715;NR_033642,Gm3230;Otud1,promoter-TSS (NM_027715)
chr2,21205045,21205827,783,21205383,31,20.0951,7.38713,16.2605,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5368,Promoter,NM_001001297;NM_027728;NM_177588,Enkur;Thnsl1,promoter-TSS (NM_177588)
chr2,22679830,22680368,539,22680178,54,55.5691,17.3737,50.8769,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5369,Intron,NM_008078,Gad2,"intron (NM_008078, intron 12 of 15)"
chr2,22774345,22775681,1337,22774470,23,11.3838,4.96726,8.0438,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5370,Promoter,NM_019456,Apbb1ip,"intron (NM_019456, intron 1 of 13)"
chr2,22784184,22784637,454,22784324,32,17.7905,6.20518,14.0602,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5371,Intron,NM_019456,Apbb1ip,"intron (NM_019456, intron 1 of 13)"
chr2,22805331,22805997,667,22805678,23,9.03007,3.97494,5.88911,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5372,Intron,NM_019456,Apbb1ip,"intron (NM_019456, intron 1 of 13)"
chr2,22895329,22896229,901,22895739,31,25.5921,10.1083,21.5465,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5373,Promoter,NM_019501,Pdss1,CpG
chr2,23067765,23068448,684,23068134,20,9.51585,4.56676,6.33546,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5374,Promoter,NM_001102437;NM_001102436;NM_028793;NM_001102438,Acbd5,promoter-TSS (NR_149742)
chr2,23068836,23069299,464,23069081,19,10.0835,5.00166,6.86305,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5375,Promoter,NM_001102437;NM_001102436;NM_028793;NM_001102438,Acbd5,promoter-TSS (NM_001355641)
chr2,23155666,23156554,889,23155882,41,29.3158,9.13352,25.1579,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5376,Promoter,NM_013771;NM_025979,Mastl;Yme1l1,promoter-TSS (NM_013771)
chr2,23571716,23572018,303,23571940,15,5.88391,3.47944,3.05905,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5377,Promoter,NM_001165997;NM_029773;NM_001165998,Spopl,"5' UTR (NM_001165997, exon 1 of 12)"
chr2,24385313,24385975,663,24385410,22,11.7732,5.3095,8.41617,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5378,Promoter,NM_177611,Psd4,promoter-TSS (NM_001355232)
chr2,24386542,24386988,447,24386565,23,6.2019,2.92794,3.3525,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5379,Promoter,NM_177611,Psd4,"intron (NM_001355232, intron 1 of 16)"
chr2,24934586,24935874,1289,24935443,30,24.4216,9.79244,20.4142,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5380,Promoter,NM_001162485;NR_027876;NM_178408,Arrdc1,promoter-TSS (NM_001162485)
chr2,24949349,24950452,1104,24949871,25,14.9157,6.2421,11.3445,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5381,Promoter,NM_026021,Zmynd19,promoter-TSS (NM_147179)
chr2,24962395,24962767,373,24962497,16,10.1689,5.61928,6.92599,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5382,Promoter,NM_026044,Dph7,"exon (NM_026044, exon 1 of 9)"
chr2,24974789,24976092,1304,24975959,23,11.9417,5.21916,8.56516,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5383,Promoter,NM_001031808;NM_146251,Mrpl41;Pnpla7,promoter-TSS (NM_001031808)
chr2,25054355,25054647,293,25054516,18,12.0953,6.28038,8.70245,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5384,Promoter,NM_001177655;NM_001177654;NM_020276;NM_001039386;NM_001039387,Nsmf,TTS (NM_146251)
chr2,25180705,25181391,687,25180857,25,19.4827,8.5942,15.6727,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5385,Promoter,NM_025980,Nrarp,"5' UTR (NM_025980, exon 1 of 1)"
chr2,25195070,25196096,1027,25195932,19,10.3887,5.15629,7.12637,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5386,Promoter,NM_146115,Tor4a,"exon (NM_146115, exon 2 of 2)"
chr2,25211024,25211430,407,25211289,22,14.302,6.57351,10.7662,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5387,Promoter,NM_021393,Nelfb,"exon (NM_021393, exon 1 of 13)"
chr2,25224221,25225260,1040,25224976,49,18.6001,4.51441,14.834,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_5388,Promoter,NM_146116,Tubb4b,promoter-TSS (NM_146116)
