chr,start,end,length,abs_summit,pileup,-log(10) values,fold_enrichment,-log(10) values,name,Annotation,Accession,Symbol,Detailed Annotation
chr3,89714614,89715294,681,89714936,23.7,11.944,5.37248,9.09272,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9862,Promoter,NM_001038587,Adar,promoter-TSS (NM_001357958)
chr3,89730657,89731202,546,89731063,39.5,10.8989,3.37501,8.11066,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9863,Promoter,NM_001146296;NM_019655,Adar,"intron (NM_001146296, intron 1 of 14)"
chr3,89772637,89773447,811,89773186,47.4,23.5026,6.05001,20.1123,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9864,Promoter,NM_027315,Ube2q1,promoter-TSS (NM_027315)
chr3,89774230,89774863,634,89774400,17.78,7.71236,4.30849,5.13321,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9865,Promoter,NM_027315,Ube2q1,"intron (NM_027315, intron 1 of 12)"
chr3,89869825,89870077,253,89869910,17.78,5.26629,3.12917,2.88085,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9866,Exon,NM_010559,Il6ra,"3' UTR (NM_010559, exon 10 of 10)"
chr3,89870954,89871570,617,89871278,21.73,12.0048,5.78837,9.14763,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9867,Exon,NM_010559,Il6ra,"exon (NM_010559, exon 10 of 10)"
chr3,89872169,89872537,369,89872394,83.94,50.2241,8.49377,46.1242,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9868,Intron,NM_010559,Il6ra,"intron (NM_001310676, intron 9 of 9)"
chr3,89906232,89906533,302,89906438,40.49,17.8367,5.18595,14.677,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9869,Intron,NM_010559,Il6ra,"intron (NM_001310676, intron 1 of 9)"
chr3,89912804,89913742,939,89912869,43.45,29.6308,8.89002,26.0298,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9870,Promoter,NM_010559,Il6ra,promoter-TSS (NM_010559)
chr3,89960406,89962770,2365,89961721,40.49,20.1593,5.9268,16.8991,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9871,Promoter,NM_001081182,Atp8b2,promoter-TSS (NM_001368650)
chr3,89963015,89964161,1147,89963680,31.6,13.0386,4.65715,10.1258,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9872,Promoter,NM_001081182,Atp8b2,promoter-TSS (NM_001081182)
chr3,90051412,90053663,2252,90052186,42.46,24.8447,7.24376,21.4035,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9873,Promoter,NM_001165984;NM_001165985;NM_001165986;NM_001165987;NM_027500;NM_001165983;NM_001165988;NM_028475;NM_153489;NM_025762;NM_001287086;NM_001287087,Ubap2l;4933434E20Rik,promoter-TSS (NM_001165986)
chr3,90078441,90078759,319,90078644,25.68,15.9283,6.90788,12.8619,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9874,Promoter,NM_001271764;NM_001293749;NM_001253740;NM_001253738,Tpm3,promoter-TSS (NM_001253738)
chr3,90079018,90080659,1642,90079922,72.09,44.3264,8.42538,40.3424,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9875,Promoter,NM_001271764;NM_001293749;NM_001253740;NM_001253738,Tpm3,"exon (NM_001253738, exon 1 of 8)"
chr3,90081154,90082557,1404,90081629,36.54,22.277,7.39338,18.929,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9876,Promoter,NM_001271764;NM_001293749;NM_001253740;NM_001253738,Tpm3,"intron (NM_001357581, intron 1 of 8)"
chr3,90082994,90084023,1030,90083320,26.66,13.452,5.53251,10.5138,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9877,Intron,NM_001271764;NM_001253740;NM_022314;NM_001253738;NM_001293748;NM_001293749,Tpm3,RSINE1|SINE|B4
chr3,90211972,90212331,360,90212034,17.78,8.44714,4.69376,5.81523,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9878,Promoter,NR_033727;NM_001293741;NM_001190258;NM_027015,Rps27rt;Rab13;Rps27,TTS (NM_027015)
chr3,90212690,90213046,357,90212877,15.8,7.17867,4.35061,4.63192,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9879,Promoter,NR_033727;NM_001293741;NM_001190258;NM_027015,Rps27rt;Rab13;Rps27,promoter-TSS (NM_001293741)
chr3,90213377,90214128,752,90213715,37.53,23.5306,7.70501,20.135,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9880,Promoter,NR_033727;NM_001293741;NM_001190258;NM_027015,Rps27rt;Rab13;Rps27,promoter-TSS (NM_027015)
chr3,90231302,90232025,724,90231641,57.28,20.8919,4.4827,17.6056,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9881,Promoter,NM_206924,Jtb,promoter-TSS (NM_206924)
chr3,90248139,90248559,421,90248273,26.66,13.26,5.4484,10.3311,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9882,Promoter,NM_013901,Slc39a1,CpG
chr3,90254097,90255028,932,90254375,33.58,19.6848,6.91501,16.4436,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9883,Promoter,NM_028881,Crtc2,TTS (NM_013901)
chr3,90264883,90267067,2185,90265750,44.44,21.0171,5.6797,17.7184,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9884,Promoter,NM_201407,Dennd4b,promoter-TSS (NM_201407)
chr3,90292448,90294034,1587,90292925,44.44,7.89324,2.52431,5.30591,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9885,Intergenic,NM_201407;NM_139304;NM_026677;NM_206924;NR_105979;NM_145540;NM_178876;NM_030080;NR_033727;NM_001293741;NM_001190258;NM_028881;NM_029937;NM_011988;NM_027015;NM_013901,Ints3;Rps27;Nup210l;Rps27rt;Crtc2;Dennd4b;Creb3l4;Mir7012;Gatad2b;Slc39a1;Rab13;Slc27a3;Jtb,Intergenic
chr3,90433217,90433968,752,90433499,35.55,5.52475,2.28438,3.11639,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9886,Promoter,NM_145540;NM_178876,Ints3,promoter-TSS (NM_145540)
chr3,90475974,90476565,592,90476155,41.48,22.3351,6.51839,18.9862,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9887,Promoter,NM_026374,Ilf2,promoter-TSS (NM_026374)
chr3,90490533,90491441,909,90490987,39.5,22.068,6.75001,18.7264,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9888,Promoter,NM_133854,Snapin,promoter-TSS (NM_133854)
chr3,90503704,90504488,785,90503799,31.6,19.9987,7.48106,16.7434,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9889,Intron,NM_001293777;NM_001293776;NM_023215;NM_001293779;NM_001293781;NM_001293782;NM_001293780;NM_001293778,Chtop,"intron (NM_023215, intron 2 of 4)"
chr3,90508242,90509268,1027,90509212,19.75,5.28566,2.96429,2.89521,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9890,Promoter,NM_001293777;NM_001293776;NM_023215;NM_001293779;NM_001293778;NM_001293782;NM_001293780;NM_001293781,Chtop,"intron (NM_023215, intron 1 of 4)"
chr3,90514679,90515147,469,90514739,21.73,7.73977,3.78751,5.1567,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9891,Promoter,NM_011309;NM_009113,S100a13;S100a1,promoter-TSS (NM_011309)
chr3,90586477,90587931,1455,90587049,112.58,75.6516,10.325,71.1532,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9892,Promoter,NM_001195760,S100a2,"intron (NM_001355600, intron 1 of 2)"
chr3,90589233,90589957,725,90589592,36.54,27.4534,9.72088,23.9218,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9893,Promoter,NM_001195760,S100a2,promoter-TSS (NM_001195760)
chr3,90605260,90605773,514,90605336,22.71,10.2238,4.74251,7.47473,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9894,Promoter,NM_011311,S100a4,"intron (NM_011311, intron 2 of 2)"
chr3,90608796,90609296,501,90608958,23.7,9.09299,4.11667,6.41723,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9895,Promoter,NM_011312,S100a5,"intron (NM_011312, intron 1 of 2)"
chr3,93506116,93506568,453,93506366,74.06,45.4023,8.42025,41.3948,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9896,Intergenic,NM_001163098;NM_027762;NM_009112;NR_039585;NM_016740,S100a11;S100a10;Tchh;Tchhl1;Mir5124a,Intergenic
chr3,93552109,93552635,527,93552186,24.69,12.4825,5.44524,9.60037,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9897,Promoter,NM_009112,S100a10,Intergenic
chr3,93554983,93556306,1324,93555171,37.53,26.1482,8.84073,22.6644,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9898,Promoter,NM_009112,S100a10,"intron (NM_009112, intron 1 of 2)"
chr3,93562462,93562826,365,93562544,25.68,6.4496,2.96389,3.96053,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9899,Intron,NM_009112,S100a10,"intron (NM_009112, intron 2 of 2)"
chr3,94310009,94310596,588,94310166,19.75,8.28535,4.28955,5.66377,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9900,Promoter,NM_029431,Them4,CpG
chr3,94443386,94443733,348,94443515,28.64,8.09835,3.29306,5.49034,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9901,Promoter,NM_030116,Mrpl9,CpG
chr3,94564093,94564482,390,94564158,20.74,9.02779,4.49369,6.35732,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9902,Intron,NM_001082484;NM_029721,Snx27,"intron (NM_029721, intron 1 of 11)"
chr3,94581929,94582767,839,94582371,33.58,12.6807,4.32188,9.7883,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9903,Promoter,NM_001082484;NM_029721,Snx27,"exon (NM_001082484, exon 1 of 12)"
chr3,94837352,94837687,336,94837420,25.68,10.5157,4.44584,7.74502,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9904,Promoter,NM_001165948;NM_172683,Pogz,promoter-TSS (NM_001165948)
chr3,94886541,94887211,671,94886852,36.54,14.8223,4.6922,11.8134,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9905,Promoter,NM_008945,Psmb4,promoter-TSS (NM_008945)
chr3,94952427,94952907,481,94952768,16.79,7.76845,4.50321,5.18382,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9906,Promoter,NM_017395,Rfx5,Intergenic
chr3,94953568,94954408,841,94953994,39.5,15.1687,4.50001,12.1362,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9907,Promoter,NM_017395,Rfx5,promoter-TSS (NM_017395)
chr3,94974770,94975272,503,94974950,28.64,18.9045,7.67506,15.6945,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9908,Promoter,NM_001293715;NM_175356;NM_001293716,Pi4kb,"5' UTR (NM_001293716, exon 1 of 10)"
chr3,95015846,95016664,819,95015997,65.18,14.7839,3.06001,11.7783,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9909,Promoter,NM_030074,Zfp687,promoter-TSS (NM_001357863)
chr3,95027706,95028929,1224,95028795,43.45,35.5485,11.511,31.7796,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9910,Intergenic,NM_030074;NM_009150;NM_001293715;NM_175356;NM_001293716;NR_105980;NM_009336;NM_001293707;NM_001282017;NM_008847;NM_017395;NM_008951;NM_016712,Tmod4;Pi4kb;Zfp687;Selenbp1;Rfx5;Pip5k1a;Mir7013;Psmd4;Vps72,Intergenic
chr3,95042200,95043084,885,95042514,41.48,21.0061,6.06787,17.7093,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9911,Promoter,NM_008951;NM_001282017,Psmd4,promoter-TSS (NM_008951)
chr3,95106386,95107363,978,95106980,23.7,9.09299,4.11667,6.41723,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9912,Promoter,NM_008847;NM_001293707,Pip5k1a,promoter-TSS (NM_001293707)
chr3,95110947,95111471,525,95111153,39.5,22.068,6.75001,18.7264,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9913,Promoter,NM_009336,Vps72,"exon (NM_009336, exon 1 of 6)"
chr3,95133602,95134135,534,95134057,34.56,9.2175,3.23296,6.53871,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9914,Promoter,NM_027013;NM_001163573;NM_153121,Lysmd1;Scnm1,promoter-TSS (NM_153121)
chr3,95135385,95136121,737,95135866,33.58,19.435,6.80989,16.2023,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9915,Promoter,NM_027013;NM_001163573;NM_153121,Lysmd1;Scnm1,"intron (NM_153121, intron 1 of 2)"
chr3,95141443,95142743,1301,95141997,29.63,13.4706,5.07329,10.5313,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9916,Promoter,NM_027206;NR_106175;NR_106201,Mir8099-1;Mir8099-2;Tnfaip8l2,"intron (NM_027206, intron 1 of 1)"
chr3,95160018,95160291,274,95160129,27.65,12.9468,5.1558,10.0395,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9917,Promoter,NR_073549;NM_001272024;NR_073551;NR_073550,Sema6c,promoter-TSS (NM_001272024)
chr3,95217262,95218275,1014,95217927,55.3,46.8255,12.9197,42.7914,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9918,Promoter,NM_172512;NR_108026;NM_029885,Gabpb2;Gm16740,TTS (NM_019914)
chr3,95228086,95229776,1691,95228624,45.43,24.4923,6.63216,21.0629,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9919,Promoter,NM_172395;NM_019914;NM_001038708,Mllt11;Cdc42se1,promoter-TSS (NM_019914)
chr3,95230200,95231983,1784,95230389,31.6,17.8356,6.52001,14.677,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9920,Promoter,NM_172395;NM_019914;NM_001038708,Mllt11;Cdc42se1,"intron (NM_001038708, intron 1 of 4)"
chr3,95281315,95283497,2183,95281434,27.65,17.8972,7.41934,14.7319,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9921,Promoter,NM_199475;NM_173347;NM_133858,Fam63a;Prune,promoter-TSS (NM_173347)
chr3,95314798,95315665,868,95315516,32.59,14.7838,5.15448,11.7782,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9922,Promoter,NM_029789,Cers2,promoter-TSS (NM_029789)
chr3,95356755,95357329,575,95357169,26.66,11.2515,4.61042,8.44183,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9923,Promoter,NM_001163641;NM_001163642;NM_018877,Setdb1,"5' UTR (NM_001163641, exon 1 of 22)"
chr3,95384695,95386699,2005,95385904,301.19,410.52,50.3647,403.953,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9924,Exon,NR_015490,4930558C23Rik,TTS (NR_015490)
chr3,95434376,95435180,805,95434468,31.6,15.1537,5.43334,12.1259,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9925,Promoter,NM_001037737;NM_009709,Arnt,"intron (NM_009709, intron 1 of 20)"
chr3,95511944,95512255,312,95512089,24.69,9.79599,4.28126,7.07154,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9926,Intergenic,NR_033637;NM_007802;NM_009709;NM_026489;NM_001267695;NM_021281;NM_001037737;NM_001289537;NM_001289534;NM_001289532;NM_001177669;NM_001177670;NM_146133,Ctsk;Arnt;Golph3l;Hormad1;Ctss;Gm4349,Intergenic
chr3,95523545,95523828,284,95523741,29.63,6.60034,2.7841,4.1016,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9927,Intergenic,NR_033637;NM_007802;NM_009709;NM_026489;NM_001267695;NM_021281;NM_001037737;NM_001289537;NM_001289534;NM_001289532;NM_001177669;NM_001177670;NM_146133,Ctsk;Arnt;Golph3l;Hormad1;Ctss;Gm4349,B4|SINE|B4
chr3,95526414,95527152,739,95526854,44.44,21.0171,5.6797,17.7184,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9928,Promoter,NM_021281;NM_001267695,Ctss,promoter-TSS (NM_001267695)
chr3,95658459,95661936,3478,95659551,50.36,32.6708,8.56043,28.9787,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9929,Promoter,NM_008562,Mcl1,"intron (NM_008562, intron 2 of 2)"
chr3,95662803,95663156,354,95663084,16.79,6.56592,3.86894,4.06785,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9930,Exon,NM_008562,Mcl1,"3' UTR (NM_008562, exon 3 of 3)"
chr3,95664188,95664435,248,95664338,16.79,6.76763,3.97256,4.25832,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9931,Intergenic,NM_001026212;NM_008562;NM_027931;NM_026489;NM_001252653;NM_001289537;NM_001289534;NM_019561;NM_001289532;NM_001081293;NM_007899;NM_144899;NM_001177669;NM_001177670;NM_146133;NM_001163618;NM_001163619;NR_105981;NM_001163617,Tars2;Adamtsl4;Golph3l;Ecm1;Mir7014;Rprd2;Ensa;Hormad1;Mcl1,Intergenic
chr3,95668729,95669470,742,95669210,49.38,25.2043,6.29689,21.7525,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9932,Intergenic,NM_001026212;NM_008562;NM_027931;NM_026489;NM_001252653;NM_001289537;NM_001289534;NM_019561;NM_001289532;NM_001081293;NM_007899;NM_144899;NM_001177669;NM_001177670;NM_146133;NM_001163618;NM_001163619;NR_105981;NM_001163617,Tars2;Adamtsl4;Golph3l;Ecm1;Mir7014;Rprd2;Ensa;Hormad1;Mcl1,Intergenic
chr3,95672535,95673286,752,95672692,39.5,19.323,5.78573,16.0993,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9933,Intergenic,NM_001026212;NM_008562;NM_027931;NM_026489;NM_001252653;NM_001289537;NM_001289534;NM_019561;NM_001289532;NM_001081293;NM_007899;NM_144899;NM_001177669;NM_001177670;NM_146133;NM_001163618;NM_001163619;NR_105981;NM_001163617,Tars2;Adamtsl4;Golph3l;Ecm1;Mir7014;Rprd2;Ensa;Hormad1;Mcl1,Intergenic
chr3,95673786,95674562,777,95674410,35.55,14.0966,4.56876,11.124,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9934,Intergenic,NM_001026212;NM_008562;NM_027931;NM_026489;NM_001252653;NM_001289537;NM_001289534;NM_019561;NM_001289532;NM_001081293;NM_007899;NM_144899;NM_001177669;NM_001177670;NM_146133;NM_001163618;NM_001163619;NR_105981;NM_001163617,Tars2;Adamtsl4;Golph3l;Ecm1;Mir7014;Rprd2;Ensa;Hormad1;Mcl1,Intergenic
chr3,95754611,95754851,241,95754745,31.6,16.9085,6.13127,13.7913,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9935,Promoter,NM_001163618;NM_001163619;NM_001163617;NM_027931,Tars2,"intron (NR_151588, intron 1 of 15)"
chr3,95817913,95819824,1912,95819701,61.23,34.6535,7.37713,30.9092,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9936,Promoter,NM_001081293,Rprd2,promoter-TSS (NM_001081293)
chr3,95855472,95855833,362,95855787,25.68,9.62038,4.09366,6.9062,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9937,Promoter,NM_027541,Prpf3,promoter-TSS (NM_027541)
chr3,95871269,95871757,489,95871408,20.74,11.3024,5.62924,8.4847,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9938,Promoter,NR_040446;NM_078479,C920021L13Rik;Mrps21,promoter-TSS (NM_078479)
chr3,95881912,95883076,1165,95882582,81.96,61.4418,11.8518,57.1521,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9939,Promoter,NM_001033302,Ciart,promoter-TSS (NM_001033302)
chr3,95893862,95894216,355,95894003,37.53,20.2698,6.42085,17.0018,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9940,Promoter,NM_146104;NM_153513;NM_146134,Aph1a;BC028528,"5' UTR (NM_146104, exon 1 of 6)"
chr3,95928722,95930965,2244,95929309,43.45,18.0784,4.9389,14.9054,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9941,Promoter,NM_001253758;NM_001253757;NM_023210,Anp32e,CpG
chr3,95950617,95951537,921,95951085,32.59,10.4957,3.73195,7.7291,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9942,Intergenic,NM_001033302;NM_001253758;NM_078479;NM_023320;NR_040446;NM_011797;NM_153513;NM_001253757;NM_023210;NM_013841;NM_146104;NM_027541;NR_045872;NM_146134,Vps45;Aph1a;Gm9054;Ciart;Mrps21;Anp32e;BC028528;Prpf3;Plekho1;Car14;C920021L13Rik,CpG
chr3,95972738,95973226,489,95972924,17.78,8.76007,4.86206,6.10075,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9943,Intergenic,NM_001033302;NM_001253758;NM_023320;NM_011797;NM_153513;NM_001253757;NM_023210;NM_013841;NM_146104;NR_040446;NR_045872;NM_146134,Vps45;Ciart;Gm9054;Aph1a;Anp32e;BC028528;Plekho1;Car14;C920021L13Rik,Intergenic
chr3,95994757,95995098,342,95994794,18.76,7.28745,3.95251,4.73371,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9944,Promoter,NM_023320,Plekho1,"intron (NM_023320, intron 2 of 5)"
chr3,96032162,96032685,524,96032388,24.69,9.79599,4.28126,7.07154,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9945,Intron,NM_013841,Vps45,"intron (NM_013841, intron 12 of 14)"
chr3,96104502,96104909,408,96104551,19.75,10.0802,5.18751,7.34048,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9947,Promoter,NM_001025614;NM_001025613,Otud7b,"5' UTR (NM_001025614, exon 1 of 12)"
chr3,96172309,96172783,475,96172658,27.65,15.4212,6.23164,12.3771,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9948,Promoter,NM_153053,Sf3b4,promoter-TSS (NM_153053)
chr3,96428006,96428339,334,96428183,25.68,13.6502,5.80206,10.6995,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9959,Intergenic,NR_001579;NM_027126;NM_001256181;NM_001256180,Hfe2;Terc;BC107364,B1_Mur4|SINE|Alu
chr3,96556845,96560761,3917,96557868,119.49,74.4899,9.26829,70.0087,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9963,Promoter,NM_023719;NM_001009935,Txnip,"intron (NM_023719, intron 1 of 7)"
chr3,96561379,96562206,828,96561506,21.73,8.94924,4.31293,6.28245,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9964,Exon,NM_023719;NM_001009935,Txnip,TTS (NM_023719)
chr3,96580130,96580428,299,96580241,16.79,7.7184,4.47604,5.13912,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9965,Intron,NM_027241;NM_001293701,Polr3gl,RSINE1|SINE|B4
chr3,96593717,96594300,584,96594015,20.74,10.9285,5.43438,8.13616,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9966,Promoter,NM_027241;NM_001024851;NM_001293701,Ankrd34a;Polr3gl,CpG
chr3,96629808,96630299,492,96629932,22.71,10.2238,4.74251,7.47473,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9967,Promoter,NM_025875;NM_001102407;NR_003619,6330549D23Rik;Rbm8a,promoter-TSS (NR_003619)
chr3,96635326,96635926,601,96635550,45.43,37.9525,12.0224,34.1166,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9968,Promoter,NR_027845;NR_027844;NM_011069;NM_001162388;NM_001162387,Pex11b,promoter-TSS (NM_001162388)
chr3,96696337,96697556,1220,96697290,31.6,15.6454,5.62391,12.5921,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9969,Promoter,NM_001165949;NM_018812;NM_146135,Pias3,promoter-TSS (NM_001165949)
chr3,96727252,96728668,1417,96727616,43.45,22.7298,6.35001,19.3651,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9970,Promoter,NM_026406;NM_028925,Rnf115;Polr3c,promoter-TSS (NM_028925)
chr3,96759625,96759992,368,96759924,26.66,12.1554,4.9781,9.29366,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9971,Intron,NM_026406,Rnf115,"intron (NM_026406, intron 3 of 8)"
chr3,96813082,96813336,255,96813269,20.74,6.40619,3.33593,3.93447,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9972,Promoter,NM_018767,Cd160,"intron (NM_001163496, intron 1 of 4)"
chr3,96882174,96882544,371,96882336,18.76,9.25272,4.94063,6.56753,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9973,Exon,NM_026229,Gpr89,"intron (NM_026229, intron 8 of 13)"
chr3,96883312,96884139,828,96883909,47.4,33.8953,9.68002,30.1653,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9974,Intron,NM_026229,Gpr89,"intron (NM_026229, intron 7 of 13)"
chr3,96904923,96905441,519,96905310,31.6,19.9987,7.48106,16.7434,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9975,Promoter,NM_026229,Gpr89,"exon (NM_026229, exon 1 of 14)"
chr3,97004064,97005148,1085,97004675,41.48,16.6034,4.71945,13.5056,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9976,Intergenic,NM_008121;NM_008123;NM_001271628;NM_026229,Gja8;Gpr89;Gja5,PB1D10|SINE|Alu
chr3,97005817,97006388,572,97006003,63.2,29.374,5.83637,25.7844,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9977,Intergenic,NM_008121;NM_008123;NM_001271628,Gja8;Gja5,Intergenic
chr3,97076250,97076709,460,97076621,26.66,16.0059,6.71772,12.9336,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9978,Intergenic,NM_008121;NM_001271628;NM_019800,Acp6;Gja5,"intron (NR_152120, intron 1 of 3)"
chr3,97158808,97159528,721,97158885,23.7,9.09299,4.11667,6.41723,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9979,Promoter,NM_019800,Acp6,"exon (NM_019800, exon 1 of 10)"
